user_id,reaction_time,correct
19,0.235229,1
19,0.325317,1
19,0.250244,1
19,0.2052,1
19,0.355347,1
19,0.260254,1
19,0.185181,1
19,0.255249,1
19,0.365356,1
19,0.275269,1
19,0.350342,1
19,0.260254,1
19,0.390381,1
19,0.275269,0
20,0.370361,1
20,0.285278,1
20,0.255249,1
20,0.325317,1
20,0.290283,1
20,0.255249,1
20,0.325317,1
20,0.305298,1
20,0.22522,1
20,0.330322,1
20,0.280273,1
20,0.275269,1
20,0.325317,1
20,0.285278,1
20,0.245239,1
20,0.310303,1
20,0.345337,0
20,0.455444,1
20,0.340332,1
20,0.245239,1
20,0.4104,1
20,0.300293,1
20,0.395386,0
20,0.365356,1
20,0.295288,1
20,0.265259,1
20,0.335327,1
20,0.315308,1
20,0.275269,1
20,0.245239,1
20,0.345337,1
20,0.300293,1
20,0.280273,1
20,0.43042,1
20,0.285278,1
20,0.235229,1
20,0.290283,1
20,0.365356,1
20,0.265259,1
20,0.325317,1
20,0.365356,1
20,0.355347,0
20,0.380371,1
20,0.260254,1
20,0.340332,1
20,0.315308,1
20,0.255249,1
20,0.255249,1
20,0.325317,1
20,0.315308,1
20,0.345337,1
20,0.335327,1
20,0.485474,1
20,0.300293,1
20,0.305298,1
20,0.335327,1
20,0.270264,1
20,0.345367,1
20,0.260254,1
20,0.255249,1
20,0.550537,1
20,0.315308,1
20,0.335327,1
20,0.260254,1
20,0.340332,1
20,0.335327,1
20,0.280273,1
20,0.310303,1
20,0.330322,1
20,0.400391,1
20,0.245239,1
20,0.350342,1
20,0.320312,1
20,0.355347,1
20,0.320312,1
20,0.330322,1
20,0.275269,1
20,0.375366,1
20,0.305298,1
20,0.265259,1
21,0.685027,1
21,0.27001,1
21,0.260011,1
21,0.260007,1
21,0.265006,1
21,0.345008,1
21,0.280006,1
21,0.43501,1
21,0.310007,1
21,0.29003,1
21,0.275009,1
21,0.350014,1
21,0.28002,1
21,0.300016,1
21,0.260014,1
21,0.270002,1
21,0.295029,1
21,0.30002,1
21,0.265026,1
21,0.33375,1
21,0.423588,1
21,0.291779,1
21,0.29166,1
21,0.319477,1
21,0.263885,1
21,0.402859,1
21,0.284748,1
21,0.416794,1
21,0.298626,1
21,0.340294,1
21,0.381973,1
21,0.312454,1
21,0.298676,1
21,0.305683,1
21,0.423656,1
21,0.305584,1
21,0.333351,1
21,0.31953,1
21,0.298676,1
21,0.313061,1
21,0.355076,1
21,0.29504,1
21,0.34481,1
21,0.279846,1
21,0.399788,1
21,0.319481,1
21,0.375099,1
21,0.312546,1
21,0.486237,1
21,0.312546,1
21,0.329788,1
21,0.30983,1
21,0.329826,1
21,0.340256,1
21,0.31945,1
21,0.409843,1
21,0.312408,1
21,0.347221,1
21,0.284851,1
21,0.354279,1
21,0.423706,1
21,0.361237,1
21,0.375153,1
21,0.359467,1
21,0.429764,1
21,0.486168,1
21,0.409874,1
21,0.409843,1
21,0.395889,1
21,0.395889,1
21,0.520081,1
21,0.639038,1
21,0.472321,1
21,0.472305,1
21,0.35424,1
21,0.395996,1
21,0.44442,1
21,0.430641,1
21,0.326485,1
22,0.470459,1
22,0.390381,1
22,0.320312,1
22,0.330322,1
22,0.295288,1
22,0.315308,1
22,0.285278,1
22,0.325317,1
22,0.355347,1
22,0.355347,1
22,0.315308,1
22,0.305298,1
22,0.385376,1
22,0.370361,1
22,0.335327,1
22,0.290283,1
22,0.240234,1
22,0.325317,1
22,0.330322,1
22,0.305298,1
22,0.255249,1
22,0.290283,1
22,0.370361,1
22,0.280273,1
22,0.355347,1
22,0.245239,1
22,0.245239,1
22,0.390381,1
22,0.315308,1
22,0.465454,1
22,0.405396,1
22,0.510498,1
22,0.465454,1
22,0.470459,1
22,0.470459,1
22,0.445435,1
22,0.385376,1
22,0.360352,1
22,0.465454,1
22,0.320312,1
22,0.42041,1
22,0.695679,1
22,0.375366,1
22,0.355347,1
22,0.480469,1
22,0.560547,1
22,0.585571,1
22,0.365356,1
22,0.43042,1
22,0.435425,1
22,0.395386,1
22,0.615601,1
22,0.295288,1
22,0.345337,1
22,0.275269,1
22,0.260254,1
22,0.500488,1
22,0.345337,1
22,0.390381,1
22,0.360352,1
22,0.290283,1
22,0.355347,1
22,0.44043,1
22,0.280273,1
22,0.375366,1
22,0.615601,1
22,0.395386,1
22,0.450439,1
22,0.355347,1
22,0.415405,1
22,0.465454,1
22,0.345337,1
22,0.360352,1
22,0.355347,1
22,0.450439,1
22,0.44043,1
22,0.315308,1
22,0.485474,1
22,0.465454,1
23,0.354309,1
23,0.458618,1
23,0.458466,1
23,0.326538,1
23,0.368057,1
23,0.368164,1
23,0.354355,1
23,0.396027,1
23,0.479431,1
23,0.312622,1
23,0.250076,1
23,0.36821,1
23,0.347412,1
23,0.326187,1
23,0.340454,1
23,0.341949,1
23,0.388947,1
23,0.347382,1
23,0.416794,1
23,0.305298,1
23,0.333572,1
23,0.333557,1
23,0.361298,1
23,0.353928,1
23,0.312469,1
23,0.701797,1
23,0.36113,1
23,0.396103,1
23,0.402695,1
23,0.340378,1
23,0.416611,1
23,0.305573,1
23,0.33345,1
23,0.361084,0
23,0.555756,1
23,0.493271,1
23,0.382263,1
23,0.298676,1
23,0.54892,1
23,0.333481,1
23,0.298218,1
23,0.340149,1
23,0.381744,1
23,0.416412,1
23,0.333313,1
23,0.388855,1
23,0.437378,1
23,0.444427,1
23,0.292542,1
23,0.326416,1
23,0.326385,1
23,0.444519,1
23,0.326385,1
23,0.33316,1
23,0.361023,1
23,0.728485,0
23,0.353699,1
23,0.381683,1
23,0.326019,1
23,0.41626,1
23,0.541351,1
23,0.360687,1
23,0.444122,1
23,0.417023,1
23,0.576508,1
23,0.395508,1
23,0.347046,1
23,0.499908,1
23,0.340118,1
23,0.340149,1
23,0.471863,1
23,0.340088,1
23,0.381714,1
23,0.381836,1
23,0.374786,1
23,0.506683,1
23,0.347076,1
23,0.409576,1
23,0.562134,1
24,0.21521,1
24,0.21521,1
24,0.245239,1
24,0.240234,1
24,0.245239,1
24,0.240265,1
24,0.2052,1
24,0.245239,1
24,0.220215,1
24,0.22525,1
24,0.19519,1
24,0.210205,1
24,0.245239,1
24,0.2052,1
24,0.200195,1
24,0.200195,1
24,0.220215,1
24,0.200195,1
24,0.19519,1
24,0.200195,1
24,0.270264,1
24,0.240234,1
24,0.230225,1
24,0.240234,1
24,0.22522,1
24,0.210205,1
24,0.19519,1
24,0.290283,1
24,0.210205,1
24,0.22522,1
24,0.22522,1
24,0.21521,1
24,0.255249,1
24,0.200195,1
24,0.200195,1
24,0.260254,1
24,0.245239,1
24,0.2052,1
24,0.205231,1
24,0.290283,1
24,0.245239,1
24,0.220276,1
24,0.295288,1
24,0.310303,1
24,0.230225,1
24,0.210205,1
24,0.255249,1
24,0.245239,1
24,0.230225,1
24,0.220215,1
24,0.250244,1
24,0.290283,1
24,0.210205,1
24,0.255249,1
24,0.200195,1
24,0.170166,1
24,0.200195,1
24,0.22522,1
24,0.2052,1
24,0.325317,1
24,0.230225,1
24,0.240234,1
24,0.245239,1
24,0.19519,1
24,0.310303,1
24,0.185181,1
24,0.300293,1
24,0.260254,1
24,0.260254,1
24,0.170166,1
24,0.240234,1
24,0.22525,1
24,0.200195,1
24,0.2052,1
24,0.205231,1
24,0.330322,1
24,0.270264,1
24,0.2052,1
24,0.22522,1
24,0.185181,1
25,0.320312,1
25,0.260254,1
25,0.275269,1
25,0.250244,1
25,0.290283,1
25,0.270264,1
25,0.285278,1
25,0.255249,1
25,0.280273,1
25,0.280273,1
25,0.22522,1
25,0.290283,1
25,0.260254,1
25,0.250244,1
25,0.230255,1
25,0.245239,1
25,0.320312,0
25,0.320312,1
25,0.335327,1
25,0.355347,1
25,0.385376,1
25,0.385376,1
25,0.325317,1
25,0.305298,1
25,0.230225,1
25,0.340332,1
25,0.490479,1
25,0.250244,1
25,0.240234,1
25,0.350342,1
25,0.325317,1
25,0.335327,1
25,0.275269,1
25,0.300293,1
25,0.315308,1
25,0.365356,1
25,0.360352,1
25,0.260254,1
25,0.285278,1
25,0.245239,1
25,0.345337,1
25,0.265259,1
25,0.21521,1
25,0.230225,1
25,0.255249,1
25,0.21521,1
25,0.340332,1
25,0.320312,1
25,0.310303,1
25,0.360352,1
25,0.260254,1
25,0.285278,1
25,0.400391,1
25,0.370361,1
25,0.285278,1
25,0.425415,1
25,0.360352,1
25,0.330322,1
25,0.300293,1
25,0.295288,1
25,0.250244,1
25,0.320312,1
25,0.395386,1
25,0.345337,1
25,0.340393,1
25,0.400391,1
25,0.330322,1
25,0.325348,1
25,0.390381,1
25,0.325317,1
25,0.480469,1
25,0.485474,1
25,0.380371,1
25,0.255249,1
25,0.590576,1
25,0.325317,1
25,0.4104,1
25,0.450439,1
25,0.415405,1
25,0.485474,1
26,0.255249,1
26,0.250244,1
26,0.265259,1
26,0.240234,1
26,0.255249,1
26,0.230225,1
26,0.240234,1
26,0.255249,1
26,0.230225,1
26,0.235229,1
26,0.2052,1
26,0.190186,1
26,0.245239,1
26,0.19519,0
26,0.520508,1
26,0.250244,1
26,0.250244,1
26,0.535522,1
26,0.21521,1
26,0.22522,0
26,0.245239,1
26,0.180176,1
26,0.200195,1
26,0.260254,1
26,0.22522,1
26,0.320312,1
26,0.690674,1
26,0.560547,1
26,0.300293,1
26,0.280273,0
26,0.235229,1
26,0.2052,1
26,0.240234,1
26,0.330322,1
26,0.240234,1
26,0.2052,1
26,0.250244,1
26,0.210205,1
26,0.250244,1
26,0.2052,1
26,0.230225,1
26,0.245239,1
26,0.21521,1
26,0.250244,1
26,0.190186,1
26,0.190186,1
26,0.190186,1
26,0.235229,1
26,0.43042,1
26,0.250244,1
26,0.21521,1
26,0.265259,1
26,0.235229,1
26,0.290283,1
26,0.245239,1
26,0.200195,1
26,0.22522,1
26,0.275269,1
26,0.190186,1
26,0.230225,0
26,0.245239,1
26,0.250244,1
26,0.265259,1
26,0.200195,1
26,0.245239,1
26,0.300293,1
26,0.265259,1
26,0.210205,1
26,0.240265,1
26,0.230225,1
26,0.210205,1
26,0.245239,1
26,0.260254,1
26,0.255249,1
26,0.2052,1
26,0.255249,1
26,0.255249,1
26,0.255249,1
26,0.21521,1
26,0.210205,1
27,0.400009,1
27,0.290007,1
27,0.355008,1
27,0.325094,1
27,0.364985,1
27,0.26996,1
27,0.229965,1
27,0.24996,1
27,0.229965,1
27,0.254992,1
27,0.364948,1
27,0.434935,1
27,0.204967,1
27,0.229967,1
27,0.259962,1
27,0.224964,1
27,0.215044,1
27,0.285061,1
27,0.360077,1
27,0.300064,1
27,0.270058,1
27,0.345074,1
27,0.215046,1
27,0.270058,1
27,0.250053,1
27,0.260056,1
27,0.215046,1
27,0.480148,1
27,0.220047,1
27,0.390083,1
27,0.23505,1
27,0.295063,1
27,0.245052,1
27,0.275059,1
27,0.245056,1
27,0.290066,1
27,0.285065,1
27,0.370079,1
27,0.28006,1
27,0.265057,1
27,0.279846,1
27,0.224876,1
27,0.204887,1
27,0.504723,1
27,0.234871,1
27,0.25486,1
27,0.229874,1
27,0.27491,1
27,0.284843,1
27,0.31488,1
27,0.244865,1
27,0.264854,1
27,0.239868,1
27,0.294838,1
27,0.294838,1
27,0.274849,1
27,0.224876,1
27,0.219879,1
27,0.279854,1
27,0.34481,1
27,0.389793,1
27,0.209885,1
27,0.274849,1
27,0.239868,1
27,0.229881,1
27,0.209885,1
27,0.189896,1
27,0.224876,1
27,0.25486,1
27,0.304832,1
27,0.229881,1
27,0.459747,1
27,0.65464,1
27,0.349808,1
27,0.244926,1
27,0.239868,1
27,0.339813,1
27,0.244865,1
27,0.289841,1
27,0.244865,1
28,0.415405,1
28,0.300293,1
28,0.290314,1
28,0.345337,1
28,0.280273,1
28,0.340332,1
28,0.255249,1
28,0.245239,1
28,0.275269,1
28,0.330322,1
28,0.285278,1
28,0.250244,1
28,0.460449,1
28,0.255249,1
28,0.320312,1
28,0.255249,1
28,0.290283,1
28,0.290283,1
28,0.250275,1
28,0.320312,1
28,0.265259,1
28,0.325317,1
28,0.270264,1
28,0.290283,1
28,0.280273,1
28,0.255249,1
28,0.255249,1
28,0.300293,1
28,0.355347,1
28,0.295288,1
28,0.305298,1
28,0.260254,1
28,0.245239,1
28,0.285278,1
28,0.380371,1
28,0.270264,1
28,0.320312,1
28,0.375366,1
28,0.270264,1
28,0.240234,1
28,0.295288,1
28,0.380371,1
28,0.305298,1
28,0.255249,1
28,0.275269,1
28,0.280273,1
28,0.285278,1
28,0.425415,1
28,0.380371,1
28,0.285278,1
28,0.275269,1
28,0.22522,1
28,0.270264,1
28,0.230225,1
28,0.25528,1
28,0.340332,1
28,0.240234,1
28,0.260254,1
28,0.210236,1
28,0.265259,1
28,0.335327,1
28,0.275269,1
28,0.345337,1
28,0.345337,1
28,0.320343,1
28,0.300293,1
28,0.345337,1
28,0.250244,1
28,0.345337,1
28,0.240234,1
28,0.295319,1
28,0.300293,1
28,0.375366,1
28,0.350342,1
28,0.330322,1
28,0.350342,1
28,0.310303,1
28,0.400391,1
28,0.355347,1
28,0.285278,1
29,0.305527,1
29,0.284897,1
29,0.270828,1
29,0.263931,1
29,0.284775,1
29,0.264053,1
29,0.423645,1
29,0.236099,1
29,0.263855,1
29,0.33345,1
29,0.236145,1
29,0.312668,1
29,0.319443,1
29,0.263901,1
29,0.277939,1
29,0.298569,1
29,0.354416,1
29,0.361221,1
29,0.472382,1
29,0.291565,1
29,0.277725,1
29,0.416672,1
29,0.242905,1
29,0.277802,1
29,0.291443,1
29,0.284744,1
29,0.229095,1
29,0.29187,1
29,0.278,1
29,0.277939,1
29,0.270767,1
29,0.354446,1
29,0.319656,1
29,0.24292,1
29,0.305389,1
29,0.229187,1
29,0.26384,1
29,0.291748,1
29,0.249893,1
29,0.291412,1
29,0.270905,1
29,0.333145,0
29,0.29155,1
29,0.354248,1
29,0.291458,1
29,0.26384,1
29,0.284683,1
29,0.583038,1
29,0.333344,1
29,0.388824,1
29,0.291855,1
29,0.26152,1
29,0.284729,1
29,0.291656,1
29,0.298813,0
29,0.32637,1
29,0.30545,1
29,0.263855,1
29,0.347321,1
29,0.347229,1
29,0.326233,1
29,0.270828,1
29,0.361008,1
29,0.264236,1
29,0.514008,1
29,0.298859,1
29,0.347214,1
29,0.263733,1
29,0.284515,1
29,0.249725,1
29,0.367737,1
29,0.277557,1
29,0.27771,1
29,0.263977,1
29,0.298553,1
29,0.36087,1
29,0.395691,1
29,0.33316,1
29,0.270966,1
29,0.263794,1
30,0.515012,1
30,0.43002,1
30,0.280006,1
30,0.235005,1
30,0.204997,1
30,0.249958,1
30,0.29495,1
30,0.189968,1
30,0.324945,1
30,0.344942,1
30,0.274954,1
30,0.199966,1
30,0.224964,1
30,0.199966,0
30,0.329945,1
30,0.259956,1
30,0.309948,1
30,0.255054,1
30,0.290062,1
30,0.380081,1
30,0.245052,1
30,0.28006,1
30,0.265057,1
30,0.325069,1
30,0.28006,1
30,0.410088,1
30,0.4701,1
30,0.23505,1
30,0.23505,1
30,0.550121,1
30,0.255054,1
30,0.260056,1
30,0.245052,1
30,0.275059,1
30,0.270058,1
30,0.255054,1
30,0.275059,1
30,0.255054,0
30,0.295063,1
30,0.349808,1
30,0.30983,1
30,0.304832,1
30,0.244865,1
30,0.269852,1
30,0.304832,1
30,0.349808,1
30,0.429764,1
30,0.244865,1
30,0.234871,1
30,0.384789,1
30,0.289841,1
30,0.259857,1
30,0.259857,1
30,0.339813,1
30,0.264854,1
30,0.249863,1
30,0.34481,0
30,0.284851,1
30,0.56974,1
30,0.284843,1
30,0.309837,1
30,0.544724,1
30,0.514717,1
30,0.244865,1
30,0.214882,1
30,0.229874,1
30,0.539703,1
30,0.304832,1
30,0.294838,1
30,0.239868,1
30,0.244865,1
30,0.264854,1
30,0.224876,1
30,0.329819,1
30,0.249863,0
30,0.294838,1
30,0.274849,1
30,0.349808,1
30,0.294838,1
30,0.269852,1
31,0.300013,1
31,0.225011,1
31,0.200011,1
31,0.23501,1
31,0.190005,1
31,0.190004,1
31,0.200005,1
31,0.195004,1
31,0.290007,0
31,0.25001,1
31,0.270023,1
31,0.225019,1
31,0.255028,1
31,0.215014,1
31,0.220028,1
31,0.200022,1
31,0.215015,1
31,0.235014,1
31,0.26502,1
31,0.260035,1
31,0.255026,1
31,0.290026,1
31,0.205044,0
31,0.265057,1
31,0.260056,1
31,0.26506,1
31,0.285061,1
31,0.290062,1
31,0.425117,1
31,0.350075,1
31,0.275059,1
31,0.295071,1
31,0.250053,1
31,0.265057,1
31,0.305065,1
31,0.285061,1
31,0.285061,1
31,0.225048,1
31,0.260059,1
31,0.520111,1
31,0.325069,1
31,0.555107,0
31,0.419769,1
31,0.649651,1
31,0.274849,1
31,0.124931,1
31,0.289841,1
31,0.289841,1
31,0.339813,1
31,0.264854,1
31,0.249863,1
31,0.254868,1
31,0.284843,1
31,0.414772,1
31,0.324821,1
31,0.484734,1
31,0.274849,1
31,0.329826,1
31,0.244865,1
31,0.329826,1
31,0.514725,1
31,0.289841,1
31,0.329819,0
31,0.314827,1
31,0.339821,1
31,0.279854,1
31,0.304832,1
31,0.269852,1
31,0.279846,1
32,0.230005,1
32,0.240005,1
32,0.205005,1
32,0.240005,1
32,0.199968,1
32,0.184971,1
32,0.474928,1
32,0.174973,1
32,0.504915,1
32,0.214966,1
32,0.279953,1
32,0.184969,1
32,0.249958,1
32,0.329945,1
32,0.174971,1
32,0.384935,1
32,0.37508,1
32,0.180038,1
32,0.315071,1
32,0.23505,1
32,0.225048,1
32,0.340073,1
32,0.240051,0
32,0.260056,1
32,0.200043,1
32,0.175037,1
32,0.220047,1
32,0.275059,1
32,0.225048,0
32,0.225048,1
32,0.350075,1
32,0.245052,0
32,0.315067,1
32,0.200043,1
32,0.290062,1
32,0.249928,1
32,0.229874,1
32,0.294838,1
32,0.349808,1
32,0.329819,1
32,0.304832,1
32,0.319824,1
32,0.45475,1
32,0.354805,1
32,0.259857,1
32,0.19989,1
32,0.269852,1
32,0.359802,1
32,0.574684,1
32,0.224876,1
32,0.429764,1
32,0.319824,1
32,0.244865,1
32,0.209885,0
32,0.264854,1
32,0.229874,1
32,0.379791,1
32,0.334816,1
32,0.30983,1
32,0.244865,1
32,0.294846,1
32,0.269852,1
32,0.244865,1
32,0.239868,1
32,0.334816,1
32,0.284843,1
32,0.214882,1
32,0.224884,1
32,0.374794,1
32,0.294838,1
32,0.239868,1
32,0.269852,1
32,0.374802,1
32,0.294838,1
32,0.249863,1
32,0.229874,1
32,0.189896,1
33,0.235229,1
33,0.185181,1
33,0.255249,1
33,0.270264,1
33,0.295288,1
33,0.295288,1
33,0.210205,1
33,0.260254,1
33,0.240234,1
33,0.230225,1
33,0.275269,0
33,0.285278,1
33,0.470459,1
33,0.230225,1
33,0.250244,1
33,0.280273,1
33,0.230225,1
33,0.245239,1
33,0.220215,1
33,0.255249,1
33,0.250244,1
33,0.235229,1
33,0.22522,1
33,0.230225,1
33,0.260254,1
33,0.300293,0
33,0.420425,1
33,0.265259,1
33,0.295288,1
33,0.260254,1
33,0.270264,1
33,0.315308,1
33,0.250244,1
33,0.300293,1
33,0.305298,1
33,0.290283,1
33,0.275269,1
33,0.280273,1
33,0.405396,1
33,0.235229,1
33,0.260254,1
33,0.270264,1
33,0.295288,1
33,0.330322,1
33,0.230225,1
33,0.270264,1
33,0.245239,1
33,0.245239,1
33,0.270264,1
33,0.280273,1
33,0.275269,1
33,0.345337,1
33,0.275269,1
33,0.295288,1
33,0.265259,1
33,0.310303,1
33,0.240234,1
33,0.320312,1
33,0.275269,1
33,0.255249,1
33,0.250244,1
33,0.255249,1
33,0.320312,1
33,0.250244,1
33,0.280273,1
33,0.260254,1
33,0.280273,1
33,0.42041,1
33,0.245239,1
33,0.290283,1
33,0.310303,1
33,0.395386,1
33,0.260254,1
33,0.280273,1
33,0.250244,1
33,0.305298,1
33,0.280273,1
33,0.250244,1
33,0.270264,1
33,0.355347,1
34,0.35505,1
34,0.285007,1
34,0.250005,1
34,0.225005,1
34,0.250006,1
34,0.285007,1
34,0.225005,1
34,0.230005,1
34,0.270006,1
34,0.264984,1
34,0.269978,1
34,0.319975,1
34,0.249971,1
34,0.244974,1
34,0.249969,1
34,0.245039,1
34,0.279968,1
34,0.220184,1
34,0.239969,1
34,0.194977,1
34,0.209974,1
34,0.250053,1
34,0.225048,1
34,0.385098,1
34,0.245052,1
34,0.225048,1
34,0.240051,1
34,0.265057,1
34,0.235092,1
34,0.230049,1
34,0.265057,1
34,0.245052,1
34,0.255054,1
34,0.240051,1
34,0.230099,1
34,0.28006,1
34,0.245052,1
34,0.240093,1
34,0.245052,1
34,0.310066,1
34,0.23505,1
34,0.265057,1
34,0.255054,1
34,0.245052,1
34,0.284843,1
34,0.244865,1
34,0.274849,1
34,0.284843,1
34,0.214882,1
34,0.224876,1
34,0.269852,1
34,0.224876,1
34,0.294838,1
34,0.239868,0
34,0.35482,1
34,0.269852,1
34,0.264854,1
34,0.279846,1
34,0.25486,1
34,0.239868,1
34,0.30983,1
34,0.30983,1
34,0.239868,1
34,0.269859,1
34,0.224876,1
34,0.284843,1
34,0.229874,1
34,0.284843,1
34,0.229874,1
34,0.269852,0
34,0.25486,1
34,0.244865,1
34,0.224876,1
34,0.234871,1
34,0.264854,1
34,0.234871,1
34,0.279846,1
34,0.259857,1
34,0.279846,1
34,0.279846,1
35,0.210205,1
35,0.300293,1
35,0.245239,1
35,0.210205,1
35,0.200195,1
35,0.190186,1
35,0.235229,1
35,0.295288,1
35,0.265259,1
35,0.240234,0
35,0.240234,1
35,0.290283,1
35,0.250244,1
35,0.270264,1
35,0.2052,1
35,0.275269,1
35,0.295288,1
35,0.175171,1
35,0.340332,1
35,0.200195,1
35,0.250244,1
35,0.21521,1
35,0.255249,1
35,0.250244,1
35,0.235229,1
35,0.285278,1
35,0.320312,1
35,0.335327,1
35,0.230225,1
35,0.240234,1
35,0.200195,1
35,0.305298,1
35,0.230225,1
35,0.235229,1
35,0.335327,1
35,0.320312,1
35,0.245239,1
35,0.2052,0
35,0.320312,1
35,0.19519,1
35,0.270264,1
35,0.200195,1
35,0.255249,1
35,0.22522,1
35,0.230225,1
35,0.22522,1
35,0.255249,1
35,0.280273,1
35,0.315308,1
35,0.285278,1
35,0.230225,1
35,0.220215,1
35,0.310303,1
35,0.270264,1
35,0.270264,1
35,0.270264,1
35,0.260254,1
35,0.310303,1
35,0.230225,1
35,0.275269,0
35,0.240234,1
35,0.21521,1
35,0.21521,1
35,0.230225,0
35,0.22522,1
35,0.245239,1
35,0.21521,1
35,0.375366,1
35,0.295288,1
35,0.240234,0
35,0.255249,1
35,0.270264,1
35,0.300293,1
35,0.230225,1
35,0.21521,1
35,0.330322,1
35,0.270264,1
35,0.355347,1
35,0.285294,1
35,0.390381,1
36,0.21521,1
36,0.195221,1
36,0.21521,0
36,0.200195,1
36,0.180176,1
36,0.175171,1
36,0.215225,1
36,0.255249,1
36,0.280273,1
36,0.210205,0
36,0.230225,1
36,0.270264,1
36,0.240234,1
36,0.220215,1
36,0.185181,1
36,0.22522,1
36,0.190186,0
36,0.220215,0
36,0.270264,1
36,0.235229,1
36,0.285278,1
36,0.270264,1
36,0.200195,1
36,0.260254,1
36,0.255249,1
36,0.285278,1
36,0.200195,1
36,0.210205,1
36,0.265259,1
36,0.22522,1
36,0.255249,1
36,0.270264,1
36,0.230225,1
36,0.19519,1
36,0.21521,1
36,0.175171,0
36,0.370361,0
36,0.365356,1
36,0.220215,1
36,0.260254,1
36,0.21521,1
36,0.250259,1
36,0.265259,1
36,0.250244,1
36,0.310303,1
36,0.265259,1
36,0.22522,1
36,0.250244,1
36,0.2052,1
36,0.275269,1
36,0.21521,1
36,0.295288,1
36,0.19519,1
36,0.285278,1
36,0.22522,1
36,0.235229,1
36,0.22023,1
36,0.255249,1
36,0.305344,1
36,0.250244,1
36,0.240234,1
36,0.285278,1
36,0.250244,1
36,0.255249,1
36,0.22522,1
36,0.21521,1
36,0.315353,1
36,0.285278,1
36,0.230225,1
36,0.220215,1
36,0.295288,1
36,0.270264,1
36,0.27533,1
36,0.22522,1
36,0.200195,1
36,0.235229,1
36,0.22522,1
36,0.180176,1
36,0.210205,1
37,0.220215,1
37,0.210205,1
37,0.21521,1
37,0.205261,1
37,0.110107,1
37,0.21521,1
37,0.210205,1
37,0.200195,1
37,0.230225,1
37,0.220215,1
37,0.220261,1
37,0.255249,1
37,0.22522,1
37,0.295288,1
37,0.22522,1
37,0.22522,1
37,0.22522,1
37,0.220215,1
37,0.235229,1
37,0.220261,1
37,0.220215,1
37,0.210205,1
37,0.230225,1
37,0.160156,1
37,0.255325,1
37,0.245239,1
37,0.240234,1
37,0.19519,1
37,0.21521,1
37,0.19519,1
37,0.235229,1
37,0.245239,1
37,0.2052,1
37,0.290329,1
37,0.200195,1
37,0.2052,1
37,0.235229,1
37,0.210205,1
37,0.21022,1
37,0.265259,1
37,0.210205,1
37,0.285278,1
37,0.21524,1
37,0.295288,1
37,0.185181,1
37,0.24025,1
37,0.22522,1
37,0.21521,1
37,0.250244,1
37,0.210205,1
37,0.2052,1
37,0.195282,1
37,0.19519,1
37,0.200195,1
37,0.245239,1
37,0.230225,1
37,0.105103,0
37,0.200195,0
37,0.230225,1
37,0.250244,1
37,0.210205,1
37,0.185181,1
37,0.22522,1
37,0.210205,1
37,0.2052,1
37,0.200195,1
37,0.245239,1
37,0.190186,1
37,0.235229,1
37,0.220215,1
37,0.220215,0
37,0.19519,1
37,0.250244,1
37,0.31041,1
37,0.235229,1
37,0.190186,1
37,0.235229,1
37,0.22023,1
38,0.285278,1
38,0.245239,1
38,0.270264,0
38,0.300293,1
38,0.220215,1
38,0.220215,1
38,0.250244,0
38,0.305298,1
38,0.280273,1
38,0.21521,1
38,0.310303,1
38,0.310303,1
38,0.220215,1
38,0.22522,1
38,0.270264,0
38,0.290298,1
38,0.345337,1
38,0.295288,1
38,0.210205,1
38,0.270264,1
38,0.310303,1
38,0.320312,1
38,0.245239,1
38,0.305298,1
38,0.230225,1
38,0.265259,1
38,0.295288,1
38,0.270264,0
38,0.295288,1
38,0.245239,1
38,0.345337,1
38,0.405396,1
38,0.400391,1
38,0.22522,1
38,0.280273,1
38,0.280273,1
38,0.300293,0
38,0.285278,1
38,0.340332,0
38,0.250244,1
38,0.285278,1
38,0.305298,1
38,0.235229,1
38,0.235229,1
38,0.310303,1
38,0.315308,1
38,0.260254,1
38,0.255249,1
38,0.290283,1
38,0.275269,1
38,0.250244,1
38,0.265259,1
38,0.255249,1
38,0.265259,1
38,0.325317,1
38,0.305298,1
38,0.270264,1
38,0.395386,1
38,0.290283,1
38,0.280273,1
38,0.260254,1
38,0.255249,1
38,0.510498,1
38,0.305298,1
38,0.235229,1
38,0.460449,1
38,0.370361,0
38,0.290283,1
38,0.285278,1
38,0.345337,1
38,0.230225,1
38,0.235229,1
38,0.295288,1
38,0.285278,1
38,0.275269,1
38,0.280273,1
38,0.250244,1
38,0.340332,1
38,0.305298,1
39,0.340332,1
39,0.270264,0
39,0.295288,0
39,0.22522,1
39,0.250244,1
39,0.375366,1
39,0.375366,1
39,0.210205,1
39,0.255249,1
39,0.270264,0
39,0.285278,1
39,0.230225,1
39,0.170166,1
39,0.310303,1
39,0.335327,1
39,0.350342,1
39,0.340332,1
39,0.42041,1
39,0.320312,1
39,0.235229,1
39,0.290283,0
39,0.330322,1
39,0.335327,1
39,0.260254,1
39,0.210205,1
39,0.290283,1
39,0.310303,1
39,0.460449,1
39,0.210205,1
39,0.250244,1
39,0.260254,1
39,0.695679,1
39,0.335327,1
39,0.350342,1
39,0.290283,1
39,0.520508,1
39,0.335327,1
39,0.490479,1
39,0.315308,1
39,0.275269,1
39,0.560547,1
